CompanyID,Target,YearFounded,Age,N_Deal,TotalRaised,UndisclosedAmountShare,Percent_Females,Is_Eco,Is_Eng,Is_NS,Is_Hum,Is_SS,Is_Med,Is_Law,Is_IT,WorkExp_Idx_Mean,Total_Founders,Is_Debt,Is_SpinOff,Is_CrowdFunding,MeanMedianRoundAmount_cum,Is_Accelerator,has_Corporate,has_VentureCapital,has_PublicInvestor,has_Angel_Lead,has_Corporate_Lead,has_VentureCapital_Lead,has_Accelerator_Lead,has_PrivateEquity_Lead,has_PublicInvestor_Lead,HQCountry,PrimaryIndustrySector,SimilarityScoreMean,N_Competitors,Same_Country,Highest_Degree_CEO,Gender_CEO_Female,MeanTotalInvestments_cum,WorkExperienceIndex_CEO,Is_Angel,Total_People,Is_Grant,has_PrivateEquity,TotalInvestors,Highest_Degree_Mean,Avg_Earliest_Year,HasTop50Institute
36287,1,2016,8,2,0.21845453,0.1111111111111111,50.0,1,0,0,1,1,0,0,0,-0.4424493740963017,2,0,0,0,0.30612097000000005,1,0,1,0,0,0,0,0,0,0,Germany,Business Products and Services (B2B),95.789,0,0,3,0,134.0,-0.44244937409630164,0,2,0,0,2,3.5,,0
36297,0,2013,10,1,0.0,0.09090909090909091,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),90.791,0,0,,0,227.0,-0.44244937409630164,0,2,0,0,1,,,0
36300,0,2015,0,1,0.0,1.0,50.0,0,0,0,0,0,0,0,0,-0.44244937409630164,4,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),96.203,0,0,,1,227.0,-0.44244937409630164,0,4,0,0,1,,,0
36301,0,2016,8,1,0.0,0.125,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),94.537,0,0,,0,227.0,-0.44244937409630164,0,2,0,0,1,,,0
36302,1,2017,1,1,0.0,0.5,0.0,0,0,0,0,0,0,0,0,-0.04728404172985682,1,0,0,0,0.07224194,1,0,0,0,0,0,0,1,0,0,Germany,Financial Services,94.56700000000001,0,0,,0,227.0,-0.04728404172985682,0,1,0,0,1,,,0
36303,0,2015,8,1,0.0,0.1111111111111111,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,1,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Business Products and Services (B2B),93.491,0,0,,0,227.0,-0.44244937409630164,0,1,0,0,1,,,0
36305,1,2017,3,2,0.0,0.5,0.0,1,0,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,0.056120970000000006,1,0,0,0,0,0,0,0,0,0,Germany,Business Products and Services (B2B),95.744,0,0,4,0,127.0,-0.44244937409630164,0,2,0,0,2,4.0,,0
36306,0,2012,11,1,0.0,0.08333333333333333,0.0,0,0,0,0,0,0,0,0,0.06121758442243715,4,0,0,0,0.1007084,1,0,0,0,0,0,0,0,0,0,Finland,Information Technology,89.863,0,0,,0,21.0,-0.08287634242666571,0,5,0,0,1,5.0,2006.0,0
36308,0,2016,7,2,0.46280793,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,1,1,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Business Products and Services (B2B),93.265,0,0,,0,227.0,-0.44244937409630164,0,1,0,0,1,,,0
36309,0,2016,1,1,0.0,0.5,0.0,1,0,0,0,0,0,0,0,-0.24486670791307924,2,0,0,0,0.07224194,1,0,0,0,0,0,0,1,0,0,Germany,Consumer Products and Services (B2C),94.353,0,0,,0,227.0,-0.44244937409630164,0,2,0,0,1,4.0,2014.0,0
36311,0,2015,6,3,0.0,0.6,,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.563849155,1,0,0,0,0,0,0,0,0,0,Germany,Materials and Resources,93.604,0,0,,0,123.66666666666667,-0.44244937409630164,0,1,0,0,3,,,0
36312,1,2015,7,4,3.23934282,0.2857142857142857,0.0,1,0,0,0,0,0,0,0,0.45378432927298534,2,0,0,0,1.2770603228571429,1,0,1,0,0,0,0,0,0,0,Belgium,Information Technology,95.315,0,0,,0,295.7142857142857,-0.08287634242666571,1,3,0,1,7,4.0,2010.0,0
36316,1,2015,8,4,2.7508934,0.375,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,4.4675319775,1,1,0,0,0,0,0,0,0,0,Germany,Information Technology,95.899,0,0,,0,335.25,-0.44244937409630164,0,2,0,0,4,,,0
36317,0,2017,2,1,0.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),93.655,0,0,,0,227.0,-0.44244937409630164,0,1,0,0,1,,,0
36319,0,2015,2,2,0.0,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Information Technology,97.52000000000001,0,0,,0,114.5,-0.44244937409630164,1,2,0,0,2,,,0
36320,0,2017,7,4,0.0,0.5,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,1,0,0,0,0.808060485,1,0,0,0,0,0,0,0,0,0,Germany,Information Technology,93.977,0,0,,0,405.0,-0.44244937409630164,0,1,0,0,4,,,0
36322,0,2016,5,1,0.0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),91.925,0,0,,0,227.0,-0.44244937409630164,0,1,0,0,1,,,0
36323,0,2015,8,1,0.0,0.125,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,1,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),81.626,0,0,,0,227.0,-0.44244937409630164,0,1,0,0,1,,,0
36324,1,2015,4,1,0.0,0.25,0.0,1,0,0,0,0,0,0,0,-0.31072759664082006,2,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),90.82300000000001,0,0,3,0,227.0,-0.04728404172985682,0,3,0,0,1,3.0,2005.0,0
36325,0,2014,5,1,0.0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,0,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Information Technology,95.14200000000001,0,0,,0,227.0,-0.44244937409630164,0,2,0,0,1,,,0
36327,0,2015,8,1,0.0,0.1111111111111111,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),91.08099999999999,0,0,,0,227.0,-0.44244937409630164,0,2,0,0,1,,,0
36328,1,2013,11,2,0.0,0.18181818181818182,0.0,0,0,0,0,0,0,0,0,-0.3436580410046904,4,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Business Products and Services (B2B),92.455,0,0,,0,227.0,-0.44244937409630164,0,4,0,0,1,,,0
36329,0,2016,5,1,0.0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Information Technology,86.394,0,0,,0,227.0,-0.44244937409630164,0,1,0,0,1,,,0
36331,0,2011,12,1,0.0,0.07692307692307693,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),92.139,0,0,,0,227.0,-0.44244937409630164,0,2,0,0,1,,,0
36334,0,2016,7,1,0.0,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,1,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Healthcare,86.632,0,0,,0,227.0,-0.44244937409630164,0,1,0,0,1,,,0
36335,0,2017,6,1,0.0,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,0,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Business Products and Services (B2B),90.968,0,0,,0,227.0,-0.44244937409630164,0,1,0,0,1,,,0
36337,0,2017,2,1,0.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,,1,0,0,0,0,0,0,0,0,0,Germany,Information Technology,85.63300000000001,0,0,,0,57.0,-0.44244937409630164,0,2,0,0,1,,,0
36341,0,2017,2,1,0.0,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,0.23309022353478612,1,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),90.32000000000001,3,0,,0,227.0,0.23309022353478612,0,1,0,0,1,,,0
36346,0,2014,0,1,0.02751335,0.0,33.33333333333333,0,0,0,0,0,0,0,0,-0.3225916968730897,3,0,0,0,0.63370955,0,0,0,1,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),92.324,0,0,,0,16.0,-0.08287634242666571,0,3,1,0,1,,,0
36348,0,2015,8,1,0.0,0.1111111111111111,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,1,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Information Technology,93.42,0,0,,0,227.0,-0.44244937409630164,0,1,0,0,1,,,0
36350,0,2012,10,3,13.378790559999999,0.0,33.33333333333333,0,0,0,0,0,0,0,1,0.5247549676060563,3,1,0,0,0.9,0,0,0,0,0,0,0,0,0,0,Romania,Consumer Products and Services (B2C),96.19,0,0,,1,20.0,-0.08287634242666571,0,3,0,1,1,3.3636363636363638,2001.4545454545455,0
36351,1,2017,1,2,0.02244784,0.25,0.0,0,1,0,1,0,0,0,0,-0.20535017467643474,5,0,0,0,0.056120970000000006,1,0,0,0,0,0,0,0,0,0,Italy,Information Technology,97.16499999999999,0,0,4,0,188.5,-0.44244937409630164,0,5,0,0,2,3.5,2007.5,0
36354,0,2016,6,1,0.0,0.16666666666666666,50.0,0,0,0,0,0,0,0,0,-0.44244937409630164,4,0,0,0,0.07224194,1,0,0,0,0,0,0,0,0,0,Germany,Information Technology,86.687,0,0,,1,227.0,-0.44244937409630164,0,4,0,0,1,,,0
36364,0,2015,5,1,0.0,0.2,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),91.261,0,0,,0,2.0,-0.44244937409630164,1,1,0,0,1,,,0
36373,0,2017,5,2,1.0262273400000002,0.0,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.6293712233333334,0,1,1,0,0,0,0,0,0,0,Poland,Consumer Products and Services (B2C),90.032,0,0,,0,73.66666666666667,-0.44244937409630164,1,1,0,0,6,,,0
36379,1,2015,8,4,5.32457211,0.2777777777777778,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,1,0,0,0,7.491658982222223,1,1,1,0,0,0,1,0,0,0,Germany,Business Products and Services (B2B),86.09700000000001,0,0,3,0,43.38888888888889,-0.08287634242666571,0,2,0,1,6,4.111111111111111,2014.0,0
36394,1,2017,8,3,1.13740424,0.1111111111111111,14.285714285714285,1,0,0,0,0,0,0,0,-0.36314493603118125,4,0,0,0,1.4910639066666667,1,1,1,0,0,0,1,0,0,0,Italy,Information Technology,97.65299999999999,3,0,,0,46.0,-0.04728404172985682,0,7,0,0,4,3.0,,0
36407,0,2016,1,1,0.0,0.5,0.0,0,1,0,1,0,0,0,0,0.09290309090246465,0,0,0,0,0.9,1,0,0,0,0,0,0,0,0,0,Finland,Business Products and Services (B2B),91.613,0,0,,0,26.0,-0.04728404172985682,0,2,0,0,1,4.0,2002.0,0
36408,0,2015,6,1,0.0,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,-0.26025301604717105,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,United Kingdom,Information Technology,90.623,0,0,,0,1.0,-0.44244937409630164,0,1,0,0,1,3.0,1997.0,0
36409,0,2017,3,3,0.0,0.75,100.0,0,0,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,0.24359454333333333,1,0,0,1,0,0,0,0,0,0,Portugal,Business Products and Services (B2B),91.723,0,0,,1,271.6666666666667,-0.44244937409630164,0,2,0,0,3,,,0
36410,0,2015,8,6,2.95190563,0.05555555555555555,16.666666666666664,1,0,0,1,0,0,0,0,-0.23841360937265796,4,0,0,0,2.783573098333333,1,0,1,0,0,0,1,0,0,0,Spain,Consumer Products and Services (B2C),91.952,0,0,4,0,386.3333333333333,-0.14757019437567157,1,6,0,0,4,3.888888888888889,2005.4444444444443,0
36416,0,2015,7,3,2.8116288000000003,0.0,0.0,0,0,0,0,0,0,0,0,-0.26266285826148367,2,0,0,0,1.169394065,0,0,1,1,1,0,0,0,0,0,France,Consumer Products and Services (B2C),83.232,0,0,,0,984.0,-0.44244937409630164,1,2,1,0,4,,,0
36418,1,2015,8,5,6.78297966,0.14285714285714285,25.0,0,0,0,0,0,0,0,0,-0.3380128219708841,3,0,0,0,3.58,1,1,0,0,0,1,0,0,0,0,France,Information Technology,96.00399999999999,2,0,,0,25.5,-0.44244937409630164,1,4,0,0,2,4.571428571428571,1996.857142857143,0
36421,0,2017,5,4,0.47542806,0.16666666666666666,0.0,1,1,0,0,0,0,0,1,-0.44244937409630164,2,0,0,0,0.256143785,1,0,1,0,0,0,0,0,0,0,Spain,Business Products and Services (B2B),88.539,2,1,4,0,38.5,-0.44244937409630164,0,3,0,0,2,4.0,2001.0,0
36422,0,2015,8,3,0.0,0.3333333333333333,100.0,0,0,0,1,0,0,0,0,-0.4424493740963017,1,0,0,0,0.16426551,1,0,1,0,0,0,0,0,0,0,Spain,Consumer Products and Services (B2C),91.752,0,0,,0,41.333333333333336,-0.44244937409630164,0,1,0,0,3,3.0,1997.0,0
36423,0,2013,2,4,0.18447856,0.25,50.0,1,0,1,0,0,0,0,0,-0.44244937409630164,4,0,0,0,0.16426551,1,0,1,0,0,0,0,0,0,0,Spain,Healthcare,93.83099999999999,0,0,,0,52.5,,0,4,0,0,2,4.333333333333333,,0
36425,0,2015,8,2,3.303875,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,0.4671598119243903,1,0,0,0,7.601244300000001,1,1,1,0,0,0,0,0,1,0,France,Consumer Products and Services (B2C),92.023,0,0,4,0,140.83333333333334,-0.44244937409630164,0,2,0,1,6,4.0,,0
36426,0,2015,8,5,1.74689776,0.0,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,France,Information Technology,95.64,1,0,,0,6.0,-0.44244937409630164,1,2,0,0,1,,,0
36427,0,2016,6,2,0.04818776,0.14285714285714285,33.33333333333333,1,0,0,0,0,0,0,0,-0.4424493740963017,3,0,0,0,1.55659981,1,0,1,0,0,0,0,0,0,0,France,Materials and Resources,93.98400000000001,0,0,,0,120.0,-0.44244937409630164,0,3,0,1,4,4.0,,0
36428,0,2017,3,1,0.0,0.25,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,France,Information Technology,90.098,0,0,,0,6.0,-0.44244937409630164,0,1,0,0,1,,,0
36431,1,2017,7,6,10.12421438,0.125,0.0,0,0,0,0,0,0,0,0,-0.31135503963341354,2,0,0,0,1.2598528525,1,0,1,0,0,0,0,0,0,0,Austria,Information Technology,94.694,3,0,,0,49.0,-0.08287634242666571,0,4,0,0,4,,,0
36443,1,2013,8,3,0.0,0.42857142857142855,33.33333333333333,0,0,0,0,0,0,0,0,-0.4424493740963017,1,0,0,0,0.65825339,1,0,1,0,0,0,0,0,0,0,Spain,Information Technology,94.123,0,0,,0,234.66666666666666,-0.08287634242666571,0,3,0,0,3,,,0
36445,1,2013,10,9,5.1600171900000005,0.25,0.0,1,0,0,0,0,0,0,0,0.16644075750941797,1,0,0,0,7.838958675714286,1,1,1,0,0,1,0,0,0,0,Spain,Information Technology,93.631,2,0,,0,23.285714285714285,-0.08287634242666571,0,3,0,1,7,4.0,1993.0,0
36446,0,2015,4,2,0.0,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,5,0,0,0,0.04,1,0,0,0,0,0,0,0,0,0,Spain,Consumer Products and Services (B2C),93.108,0,0,,0,132.0,-0.44244937409630164,0,5,0,0,2,,,0
36452,0,2017,5,3,4.34486744,0.0,0.0,0,1,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,1.70840886,0,0,1,0,0,0,0,0,0,0,Austria,Information Technology,92.739,5,0,4,0,9.0,-0.44244937409630164,0,2,0,1,2,4.0,,0
36455,0,2016,4,4,0.4341679,0.25,33.33333333333333,0,0,0,0,0,0,0,0,-0.26108571864119734,2,0,0,1,0.15924561333333334,1,0,0,1,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),89.167,0,0,,1,2863.3333333333335,-0.44244937409630164,1,3,1,0,3,,,0
36456,1,2015,4,1,0.0,0.2,20.0,1,1,0,0,0,0,0,0,-0.33817319491210723,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,Norway,Energy,87.142,0,0,4,0,20.0,-0.44244937409630164,0,5,0,0,1,4.0,,0
36457,0,2017,6,1,0.10629562,0.0,0.0,0,1,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,Lithuania,Business Products and Services (B2B),86.022,0,0,,0,,-0.44244937409630164,0,2,0,0,0,3.0,,0
36460,1,2015,7,5,4.29520054,0.42857142857142855,33.33333333333333,1,0,0,0,0,0,0,0,-0.17080909825045404,1,0,0,0,7.447026988333334,1,1,0,0,0,0,0,1,0,0,Switzerland,Information Technology,94.982,5,1,3,0,1608.3333333333333,-0.08287634242666571,1,3,0,0,6,3.5714285714285707,1995.6190476190477,0
36466,1,2017,6,8,17.23245612,0.2857142857142857,20.0,0,0,0,0,0,0,0,0,-0.45332538603660044,4,0,0,0,4.735811290833333,1,1,1,0,0,0,1,0,0,0,Germany,Information Technology,87.89099999999999,1,0,5,0,211.0,-0.44244937409630164,1,5,1,0,12,5.0,2009.0,0
36467,0,2015,8,1,2.19811702,0.0,25.0,0,0,0,0,0,0,0,0,-0.0036010785992508093,4,0,0,0,2.5860390066666668,0,0,0,0,0,0,0,0,0,0,Germany,Consumer Products and Services (B2C),90.935,0,0,,0,24.666666666666668,-0.44244937409630164,1,4,0,0,3,5.0,,0
36468,1,2017,6,6,5.35639296,0.42857142857142855,33.33333333333333,0,0,0,0,0,0,0,0,-0.4424493740963017,3,0,0,0,5.837600464166666,1,0,1,0,0,0,1,0,0,0,Germany,Information Technology,95.687,0,0,,0,95.14285714285714,-0.44244937409630164,1,3,0,1,7,,,0
36487,0,2017,0,1,0.33640134,0.0,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.7,0,0,0,0,1,0,0,0,0,0,United Kingdom,Information Technology,90.697,0,0,,0,20.0,-0.44244937409630164,1,1,0,0,1,,,0
36493,0,2017,7,6,0.45583687,0.375,0.0,1,0,0,0,0,0,0,0,-0.1178951051603083,1,0,0,0,0.8538299,1,0,0,1,0,0,0,0,0,0,United Kingdom,Healthcare,96.06,0,0,4,0,2213.5,0.5226257297371371,0,2,1,0,4,4.0,,0
36494,0,2013,11,6,5.33965382,0.16666666666666666,25.0,0,1,1,0,0,1,0,1,-0.5002534453353463,1,0,0,0,0.7443154025000001,1,0,0,1,0,0,0,0,0,0,United Kingdom,Healthcare,95.214,0,0,5,0,1791.6,-0.44244937409630164,0,4,1,0,5,5.0,,0
36497,0,2014,7,2,0.46267469,0.16666666666666666,33.33333333333333,0,0,0,0,0,0,0,0,-0.24812736969208896,1,0,0,0,0.4625789466666666,0,0,0,1,0,0,0,0,1,0,United Kingdom,Information Technology,92.164,0,0,,0,2986.3333333333335,-0.08287634242666571,1,3,1,1,3,,,0
36498,1,2016,5,4,6.254021249999999,0.0,0.0,0,0,0,0,0,0,0,0,-0.16571197394973866,2,0,0,0,7.081179695714286,1,1,1,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),88.794,4,1,,0,45.142857142857146,-0.44244937409630164,1,2,0,1,7,,,0
36500,0,2016,7,3,4.1,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,-0.05914814196212643,3,0,0,0,0.00351991,1,0,0,0,0,0,0,0,0,0,Netherlands,Information Technology,95.644,1,0,,0,106.0,0.31228898993977916,0,3,0,0,1,3.0,2014.0,0
36506,0,2015,6,4,0.54911752,0.2,0.0,0,0,1,0,0,0,0,0,-0.44244937409630164,2,0,0,0,0.14,1,1,0,0,0,0,0,0,0,0,France,Healthcare,91.958,0,0,3,0,28.0,-0.44244937409630164,1,2,0,0,2,3.0,1982.0,0
36507,0,2015,10,1,0.0,0.09090909090909091,20.0,0,0,0,0,0,0,1,1,-0.37684508623373386,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,Latvia,Financial Services,93.565,0,0,,1,,-0.44244937409630164,0,5,0,0,0,4.303030303030303,2011.0,0
36510,1,2016,9,9,18.282424170000002,0.037037037037037035,0.0,1,0,1,0,0,1,0,0,0.6998924422090087,3,0,0,0,4.135154594666666,1,1,1,1,0,0,1,0,0,0,United Kingdom,Healthcare,98.06800000000001,8,1,4,0,906.0055555555556,-0.44244937409630164,1,9,1,0,15,4.368518518518518,1990.4285714285713,1
36517,0,2017,6,5,0.21878557,0.2857142857142857,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,0.24975914250000003,1,0,0,1,0,0,0,0,0,0,Croatia,Information Technology,87.87,0,0,,0,408.8,-0.44244937409630164,0,2,1,0,5,,,0
36522,1,2017,3,4,0.39551095999999997,0.125,0.0,0,1,0,0,0,0,0,0,-0.25376478308728145,4,0,0,0,0.030658229999999998,1,0,0,1,0,0,0,0,0,0,Italy,Information Technology,94.537,0,0,,0,93.0,-0.44244937409630164,1,4,1,0,2,4.0,2013.0,0
36523,0,2017,1,2,0.02915579,0.5,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.747903955,1,0,0,0,0,0,0,0,0,0,Ireland,Information Technology,93.40700000000001,0,0,,0,81.0,-0.44244937409630164,0,1,0,0,2,,,0
36525,0,2013,10,2,0.20336187,0.09090909090909091,0.0,0,0,0,0,0,0,0,0,-0.08287634242666572,2,0,0,1,0.03131646,1,0,0,0,0,0,0,0,0,0,Italy,Energy,94.39,0,0,,0,171.0,-0.08287634242666571,0,2,0,0,1,,,0
36527,0,2017,1,1,0.02969994,0.0,100.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.02719112,1,0,0,0,0,0,0,0,0,0,Poland,Healthcare,87.107,0,0,,1,101.0,-0.44244937409630164,0,1,0,0,1,,,0
36528,0,2015,0,1,0.0,1.0,0.0,1,1,1,1,0,0,0,0,-0.44244937409630164,4,0,0,0,0.03131646,1,0,0,0,0,0,0,0,0,0,Italy,Business Products and Services (B2B),87.19800000000001,0,0,4,0,171.0,-0.44244937409630164,0,4,0,0,1,4.5,2009.6666666666667,1
36529,1,2014,10,7,0.02860038,0.45454545454545453,100.0,0,0,0,1,0,0,0,0,-0.4424493740963017,2,0,0,0,0.49630082571428563,1,0,1,0,0,0,0,0,0,0,Italy,Consumer Products and Services (B2C),94.013,0,0,4,1,521.2857142857143,-0.44244937409630164,0,2,0,0,7,4.0,2013.0,0
36530,0,2017,2,1,0.0,0.3333333333333333,0.0,0,1,0,0,0,0,0,1,-0.44244937409630164,3,0,0,0,0.03131646,1,0,0,0,0,0,0,0,0,0,Italy,Information Technology,72.718,0,0,4,0,171.0,-0.44244937409630164,0,3,0,0,1,4.0,,0
36531,0,2015,8,4,2.2546184900000004,0.0,0.0,1,1,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,France,Business Products and Services (B2B),86.44300000000001,0,0,,0,,-0.44244937409630164,1,2,0,0,0,4.0,2010.0,0
36538,0,2017,5,2,0.025,0.16666666666666666,0.0,1,0,0,0,0,0,0,0,-0.24486670791307927,2,0,0,0,0.123616125,1,0,0,0,0,0,0,0,0,0,Slovenia,Consumer Products and Services (B2C),96.187,1,0,,0,71.5,-0.44244937409630164,0,2,0,0,2,3.0,,0
36539,1,2016,7,6,5.3016422599999995,0.25,0.0,1,0,0,0,0,0,0,0,-0.006147899836124293,2,0,0,0,0.7778291150000001,1,0,1,0,0,0,1,0,0,0,Italy,Information Technology,98.313,10,2,,0,175.75,0.21200283729396438,0,3,0,0,4,4.0,2003.0,0
36554,1,2016,7,12,2.0221125100000004,0.38095238095238093,50.0,0,0,1,0,0,1,0,1,-0.4424493740963017,2,0,0,0,0.29430498099999997,1,0,0,1,0,0,0,0,0,0,Spain,Healthcare,97.61699999999999,6,0,5,0,677.6,-0.44244937409630164,0,2,1,0,10,5.0,2002.0,0
36560,0,2015,8,8,4.1447644200000004,0.07142857142857142,50.0,0,0,0,0,1,1,0,0,-0.052164749227531004,2,0,0,0,3.3728761975,1,0,1,1,1,0,1,0,0,1,United Kingdom,Healthcare,93.126,1,0,3,1,334.875,-0.08287634242666571,1,4,1,0,8,4.0,,0
36567,1,2017,8,6,2.0198854799999997,0.1111111111111111,40.0,1,0,0,0,0,0,0,0,0.30909223960388954,1,0,0,0,2.083270871,1,0,1,0,0,0,1,1,0,0,United Kingdom,Information Technology,95.27000000000001,5,3,,1,2629.0,-0.44244937409630164,1,5,0,0,8,3.357142857142857,2001.0,1
36568,1,2016,7,3,0.16977893,0.125,0.0,1,0,0,1,0,0,0,0,-0.022294148009632583,1,0,0,0,0.83,0,0,1,0,0,0,0,0,0,0,Portugal,Consumer Products and Services (B2C),87.58099999999999,3,0,,0,343.0,-0.44244937409630164,0,2,0,0,1,4.0,,0
36570,1,2015,5,2,0.02,0.16666666666666666,33.33333333333333,0,0,0,0,0,0,0,0,-0.31072759664082006,3,0,0,0,9.706666666666667,1,0,1,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),89.471,0,0,,0,2351.3333333333335,-0.44244937409630164,0,3,0,0,3,,,0
36573,0,2016,3,3,0.48196366,0.5,40.0,1,1,0,1,0,0,0,0,-0.37053476776237443,5,0,0,0,0.7236247219999999,1,0,1,1,0,0,1,0,0,0,Portugal,Consumer Products and Services (B2C),90.704,0,0,3,1,309.8,-0.44244937409630164,0,5,1,0,5,3.5,1983.0,0
36577,1,2017,7,8,46.032901869999996,0.0,25.0,1,0,1,0,0,1,0,0,0.8816069540103225,3,0,0,0,6.821280875,1,0,1,0,0,0,0,0,0,0,Switzerland,Healthcare,95.64099999999999,0,0,5,0,22.5,0.21200283729396438,0,12,0,0,2,4.570238095238095,1994.5,1
36584,0,2014,10,4,11.64056569,0.0,0.0,0,0,0,0,0,0,0,0,1.5437614999862412,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),93.797,0,0,,0,,0.38449609967394754,1,2,0,0,0,,,0
36586,0,2017,0,1,0.0,1.0,33.33333333333333,1,1,0,0,0,0,0,0,0.14713849493569264,3,0,0,0,2.2,0,0,1,0,0,0,0,0,0,0,Switzerland,Financial Services,93.978,0,0,4,1,61.0,-0.08287634242666571,0,3,0,0,1,4.5,,0
36590,1,2017,7,7,3.8759140000000003,0.1875,0.0,1,1,0,0,0,0,0,0,0.2957592684529361,1,1,0,0,0.706558125,1,0,0,1,0,0,0,0,0,0,Norway,Business Products and Services (B2B),93.565,3,0,,1,31.5,-0.44244937409630164,0,3,0,0,2,4.0,,0
